index	#1 Label	#2 String	#2 String
3718	3	Những người vẽ tranh biếm họa đoàn kết với các nạn nhân của #CharlieHebdo bằng những hình ảnh mạnh mẽ này http://t.co/Tbg2WDiIHF http://t.co/MhPgwnz9gQ
3719	3	Không nhân danh chúng tôi - Người Hồi giáo phản ứng phản đối vụ bắn súng #CharlieHebdo. http://t.co/KFfhprXNFb
3720	3	Các họa sĩ hoạt hình Pháp Charb, Cabu, Tignous và Wolinski đều thiệt mạng trong vụ tấn công Charlie Hebdo http://t.co/RO1XV1AZaG http://t.co/0gkVyvhZSS
3721	3	#CharlieHebdo #ParisShooting  Không thể cùng tồn tại với những người sẽ giết bạn trong phim hoạt hình  #Fin
3722	3	Nếu tất cả người da trắng không chịu trách nhiệm cho #NAACPBombing thì tất cả người Hồi giáo cũng không nên chịu trách nhiệm cho #CharlieHebdo. #JeSuisCharlie
3723	3	Ngay cả trước khi #Charlie Hebdo bị giết, ở nhiều nơi, báo chí đã trở thành một phương thức đe dọa tính mạng. http://t.co/Fig0E5Vmkn
3724	3	Những kẻ khủng bố là những kẻ bệnh hoạn. Bạn không thể ở trong tâm trí đúng đắn của mình và nói rằng bạn tin vào Chúa và giết chết tạo vật của Ngài. Không có ý nghĩa gì. #CharlieHebdo
3725	3	Chỉ có lòng căm thù người Do Thái mới giải thích tại sao người châu Âu giả vờ kẻ thù của Israel không phải là phương Tây, khi người Hồi giáo giết người Do Thái và #CharlieHebdo ở Paris.
3726	3	Tình trạng cảnh báo ở Paris được nâng lên mức cao nhất khi các tay súng #CharlieHebdo đang chạy trốn http://t.co/xcK8lY9IeR http://t.co/tQuxQ06Q7f
3727	3	Chúng tôi sát cánh với Charlie Hebdo trong việc từ chối áp bức và bạo lực dưới mọi hình thức của nó. http://t.co/cDL1yKX1wo http://t.co/Nu6KlDe0e6
3728	3	Những con cu khủng bố ở Paris này có thể dừng lại với chuyện nhảm nhí này được không! 😡
3729	3	Xem các trang bìa không thể tin được của #CharlieHebdo: http://t.co/qf1IrCuONy http://t.co/WEDybNqLub
3730	3	Hài hước Gallows "Hãy từ bỏ bản thân hoặc họa sĩ biếm họa ưu tú của chúng tôi sẽ vẽ một bức tranh biếm họa về Nhà tiên tri" #CharlieHebdo http://t.co/ea9y049Lqf
3731	3	Những phim hoạt hình này là những lời tri ân sâu sắc đối với các nạn nhân của vụ tấn công Charlie Hebdo http://t.co/R59wUj58Pp http://t.co/5BhfsdNYfe
3732	3	PHÁ HOẠI: Nhà lãnh đạo cực hữu Pháp Le Pen kêu gọi án tử hình #CharlieHebdo http://t.co/8y5l97V2Rd http://t.co/xeVuFvkdXG
3733	3	Một điều sẽ không bao giờ lấy được từ Charlie Hebdo: can đảm http://t.co/MZ78oOxKQ1
3734	3	CHỈ VÀO: Hai anh em chịu trách nhiệm cho vụ thảm sát Charlie Hebdo đã bị giết trong bế tắc Dammartin, theo nhiều báo cáo|||||CHỈ VÀO: Hai anh em chịu trách nhiệm cho vụ thảm sát Charlie Hebdo đã bị giết trong bế tắc Dammartin, theo nhiều báo cáo
3735	3	Trớ trêu là bìa Charlie Hebdo tuần này là một cuộc tấn công nhằm vào nhà văn Houellebecq của Islamophobe http://t.co/9NjY5B8QWo
3736	3	Cảnh sát Pháp nêu tên hai nghi phạm giết nữ cảnh sát ở Montrouge: http://t.co/W5Fam8pfQ9 http://t.co/U3fLI0609G
3737	3	Nhà báo #CharlieHebdo: "Chúng tôi muốn chọc cười những kẻ cực đoan — mọi kẻ cực đoan. Họ có thể là người Hồi giáo, Do Thái, Công giáo" http://t.co/TZlKXk6dEi
3738	3	Nếu bạn muốn ủng hộ @Charlie_Hebdo_, hãy chia sẻ phim hoạt hình này. #JeSuisCharlie http://t.co/PUSeSPujYA
3739	3	PHÁN XÉT: Tiếng súng và những tiếng nổ mới nghe thấy tại địa điểm bắt giữ con tin ở phía đông Paris: Phóng viên Reuters http://t.co/3B69JzccUW
3740	3	Trong số tên của những người chết có 'Ahmed' và 'Mustapha' - cả hai cũng là tên của Nhà tiên tri Muhammad #CharlieHebdo https://t.co/APrF7K6H0n
3741	3	"Yêu mạnh hơn ghét" http://t.co/MBLPj31t8i #CharlieHebdo http://t.co/3BeTrwpgCN
3742	3	Ít nhất 11 người chết trong cuộc tấn công khủng bố của người Hồi giáo vào Pháp. Thể hiện sự ủng hộ của bạn bằng cách đăng phim hoạt hình Charlie Hebdo. #banislam http://t.co/85PozIrhHg
3743	3	Những người đàn ông đằng sau phim hoạt hình tại Charlie Hebdo http://t.co/bBoc0tSszE
3744	3	Tôi ủng hộ phim hoạt hình châm biếm về tôn giáo #CharlieHebdo http://t.co/kNpuLy0aai
3745	3	"Charlie Hebdo: 10 sự thật lẽ ra phải hiển nhiên nhưng không phải vậy" - Tôi trong @spectator http://t.co/JgwY2xlmRn
3746	3	Yêu mạnh hơn ghét #CharlieHebdo http://t.co/XegvHUoHsD
3747	3	Các tay súng chịu trách nhiệm về vụ tấn công chết người vào #CharlieHebdo vẫn còn lỏng lẻo, @fhollande nói. http://t.co/sBOkqaRg1Y http://t.co/km88JvZmCa
3748	3	Đã đến lúc mọi Quốc gia Miền Tây 2 đứng lên & amp; nói ..... #JeSuisCharlie #IAmCharlieHebdo http://t.co/Okepxlhrl4
3749	3	Quyền tự do ngôn luận là không thể thương lượng - http://t.co/c8Fm7F6c1k qua @IndexCensorship #jesuischarlie
3750	3	Một vụ nổ đã được báo cáo gần một nhà thờ Hồi giáo ở Paris. Cập nhật: http://t.co/pmS6OiSh40 #ParisShooting #JeSuisCharlie http://t.co/NiglsAQGwM
3751	3	"Vũ trang và nguy hiểm." Kháng cáo để biết thông tin về nghi phạm trong vụ bắn nữ cảnh sát. #ParisAttacks http://t.co/zZIgbWOmcP http://t.co/lu5QEp82OU
3752	3	Hai ngày trước, Ả Rập Xê Út đã tố cáo vụ tấn công #CharlieHebdo. Hôm nay nó đã đăng @raif_badawi để bày tỏ ý kiến. http://t.co/okXmE6xilD
3753	3	#Islam không phải là # những kẻ khủng bố đã tấn công Charlie Hebdo. Hồi giáo là cảnh sát đã chết bảo vệ Charlie Hebdo.
3754	3	Phương tiện truyền thông Pháp đưa tin, đợt bế tắc thứ hai đang diễn ra tại cửa hàng tạp hóa Kosher ở Porte de Vincennes ở phía đông Paris. http://t.co/xv6GvYIlXA
3755	3	Một video nhân chứng cho thấy một tay súng bắn một cảnh sát và lái xe bỏ chạy. http://t.co/LILudVXzlV #CharlieHebdo http://t.co/HBYEWZscqn
3756	3	Hàng trăm vụ thảm sát xảy ra hàng ngày chống lại người Hồi giáo ở Miến Điện và không ai nói một lời  #CharlieHebdo #JeSuisCharlie http://t.co/r2qkysjVDw
3757	3	Chỉ chờ @BarackObama, @David_Cameron và @JustinTrudeau nói: "Vụ thảm sát #CharlieHebdo ở Paris không liên quan gì đến đạo Hồi."
3758	3	FT: Charlie Hebdo say rượu và mặc váy ngắn https://t.co/FDSr82rCDv
3759	3	Cây bút đã và sẽ luôn mạnh hơn thanh kiếm. #JeSuisCharlie @Charlie_Hebdo_ http://t.co/tLnZfdH97S
3760	3	Bạn càng được thúc đẩy bởi Tình yêu, Càng không sợ hãi & amp; miễn phí hành động của bạn sẽ được Dalai Lama #JeSuisCharlie @Asamsakti http://t.co/s5Zlrb8IaX
3761	3	# CharlieHebdo’s Charb: "Tôi thà chết đứng còn hơn sống quỳ" http://t.co/RYrHlAVy7t http://t.co/cxsHfJVlrn / ht @froomkin
3762	3	Chúng tôi sát cánh với #CharlieHebdo, tờ báo tiếng Pháp duy nhất dành chuyên mục 2 hàng tuần #AnimalRights: http://t.co/o44i7F5wsM #JeSuisCharlie
3763	3	Đám đông khổng lồ tập trung tại Quảng trường Union để thể hiện tình đoàn kết với Pháp. #JeSuisCharlie Qua http://t.co/7vXG6qtZRQ http://t.co/bdDjJUyXsZ
3764	3	RT phim hoạt hình này và tôn vinh của bạn cho họ thấy bộ mặt thật của MUHAMMAD #CharlieHebdo #ParisShooting http://t.co/a6SPI3F3ow
3765	3	Chúng tôi thương tiếc người bạn và người ủng hộ WWF Tignous, đã thiệt mạng trong vụ tấn công Charlie Hebdo ở Paris ngày hôm qua. #JeSuisCharlie http://t.co/uTy1NbGHF7
3766	3	Tôi nhớ lại những lời của @stephenfry ... #JeSuisCharlie http://t.co/MOSenZwI5q
3767	3	#CharlieHebdo: Mọi thứ bạn cần biết về tạp chí từ chối kiểm duyệt http://t.co/4LNGobrht7 http://t.co/LPHAMs6eNA
3768	3	Các nạn nhân của cuộc tấn công #CharlieHebdo http://t.co/v8Cw7N58B0 http://t.co/yVgnrLa7vk
3769	3	Chờ đã, việc in phim hoạt hình #CharlieHebdo quá xúc phạm, nhưng việc đưa một cảnh sát bị thương sắp bị hành quyết lên trang nhất của bạn * thì không *?
3770	3	Kiểm tra ảnh này qua Tạp chí @EliseBarthet. Bức ảnh cáo buộc các tay súng đối mặt với xe cảnh sát gần văn phòng #CharlieHebdo: http://t.co/eBpt190LD0
3771	3	Chiến dịch Twitter đã phát động sau vụ thảm sát #CharlieHebdo với #JeSuisCharlie (IAmCharlie). http://t.co/b1YcqtC5LE http://t.co/GrFOgOnKRh
3772	3	Donald Trump đổ lỗi cho vụ thảm sát #CharlieHebdo về luật súng nghiêm ngặt của Pháp http://t.co/gqzhHqeZbA http://t.co/ZkMY42uw7D
3773	3	Tuyên bố của Tổng thống Obama về vụ xả súng #CharlieHebdo không đề cập đến quyền tự do ngôn luận hay báo chí.
3774	3	Hãy thưởng thức phim hoạt hình đúng đắn về văn hóa, dân tộc, tôn giáo và chính trị này một cách có trách nhiệm #CharlieHebdo http://t.co/L0ALhejpYu
3775	3	Cảnh sát Pháp công bố hình ảnh của hai nghi phạm được mô tả là "có vũ trang và nguy hiểm". Thêm: http://t.co/2J4WQdJnTp http://t.co/kYNwo7GlgQ
3776	3	Những người vẽ tranh biếm họa chính trị đang thương tiếc #CharlieHebdo bằng cách trả đũa theo cách duy nhất mà họ biết. Trên giấy bút. http://t.co/0GLdlkk5ja
3777	3	Tại sao tôi là Charlie - Người Paris chia sẻ những thông điệp đầy cảm xúc với CNN: http://t.co/YtQdjs8HQ1 #JeSuisCharlie https://t.co/3SGWCHVGg0
3778	3	Người vẽ tranh biếm họa người Iran cho #CharlieHebdo http://t.co/z16ZcwmhUf
3779	3	Sally Kohn so sánh vụ tấn công #CharlieHebdo ngày hôm nay với tất cả các vụ 'người Cơ đốc giáo hoặc người Do Thái giết người nhân danh tôn giáo' http://t.co/v3ScYGoWOX
3780	3	"Sau hai mươi năm viết về bạo lực theo chủ nghĩa chính thống Hồi giáo, tôi sắp hết từ đồng nghĩa với hành động tàn bạo" http://t.co/ngPatcYWYc
3781	3	Nova Scotia CÓ THỂ Halifax → http://t.co/e4jajXcp4L »CẬP NHẬT» 659 Charlie Hebdo Charlie Hebdo đã có một truyền thống lâu đời về sự thiếu tôn trọng và chuyên nghiệp…
3782	3	Biên tập viên biếm họa @AnnTelnaes về vụ tấn công Charlie Hebdo: http://t.co/8F10iZJdIE http://t.co/NvmXqT6U3t
3783	3	Nhân viên của Agence France-Presse xếp hàng để công bố #JeSuisCharlie http://t.co/Kmr1QVHAZl http://t.co/BjH2Hm4OZb
3784	3	Bức thư từ Phó biên tập viên của The Independent: Liên đới với #CharlieHebdo http://t.co/i6xl68x2lw http://t.co/3FYgFZSX72
3785	3	Chapeau, George Packer và @NewYorker, vì đã nói chính xác như nó vốn có. http://t.co/J50TcdkpJ8 #JeSuisCharlie
3786	3	Hoàng tử Harry ký sổ chia buồn tại Đại sứ quán Pháp ở London #CharlieHebdo (qua @FranceintheUK) http://t.co/GIn3gk9wJp
3787	3	Những kẻ tình nghi ở Charlie Hebdo bị cảnh sát báo cáo http://t.co/S6Ik3NIjib
3788	3	NGHIÊM TÚC: TÌNH HÌNH LƯU TRỮ KHÁC TẠI PARIS EASTERN.
3789	3	Thế giới sẽ là một nơi tốt đẹp hơn nhiều nếu tất cả những người cuồng tín tôn giáo làm theo lời khuyên này #CharlieHebdo http://t.co/HD43ebNTbT
3790	3	Vô cùng băn khoăn và đau buồn bởi một cuộc thảm sát Hồi giáo khác. Xấu hổ về tôn giáo. #CharlieHebdo #ParisShooting . http://t.co/H6yPad7bWD
3791	3	#JeSuisCharlie theo số http://t.co/FTkljHIEpw
3792	3	Những người vẽ tranh biếm họa không đáng bị chết vì tác phẩm nghệ thuật. Nhưng tôi không phải là #CharlieHebdo. Nội dung phân biệt chủng tộc của họ không trở nên can đảm vì ppl đã chết.|||||Những người vẽ tranh biếm họa không đáng bị chết vì tác phẩm nghệ thuật. Nhưng tôi không phải là #CharlieHebdo. Nội dung phân biệt chủng tộc của họ không trở nên can đảm vì ppl đã chết.
3793	3	Những người vẽ tranh biếm họa đang phản ứng về cuộc tấn công vào #CharlieHebdo. Freelancer Lindsay Foyle tham gia với chúng tôi sau 10 phút. Pic @davpope http://t.co/jrlzqB4B2O
3794	3	Nếu bạn đã tweet #JeSuisCharlie nhưng không tweet #JeSuisJuif hôm nay, tôi nghĩ tất cả chúng ta đều có thể tìm ra lý do. http://t.co/eVtOYbvlrP
3795	3	Các nhân viên còn sống tại #CharlieHebdo vừa thông báo rằng tạp chí sẽ xuất bản vào tuần tới - ON SCHEDULE.
3796	3	Đối với những người, giống như tôi, ước gì Christooher Hitchens ở đây để bình luận, hãy đọc phần này: http://t.co/rJKcBzGk0r (via @ elvis717) #JeSuisCharlie
3797	3	CẬP NHẬT: Một tình huống bắt giữ con tin đang diễn ra trong một siêu thị kosher ở Vincennes, phía đông Paris. Cảnh sát Pháp có mặt tại hiện trường. Báo cáo về một người bị thương
3798	3	Đó là suy đoán, nhưng đánh giá bằng video & amp; hình ảnh từ cảnh #CharlieHebdo tấn công, những tay súng này không phải là nghiệp dư - họ trông có kinh nghiệm.
3799	3	Tin mới nhất: Thị trưởng địa phương nói với @CNN #CharlieHebdo nghi ngờ người anh em #Kouachi đã chết. http://t.co/HlhbTJmm1D http://t.co/xufmRl174D
3800	3	Thật phi lý, tôi đã nói rằng đây không phải là lúc để nói về việc cải cách thái độ của người Hồi giáo đối với "sự báng bổ". Nghiêm trọng. Chúng ta ở trên hành tinh nào? #CharlieHebdo
3801	3	Một số báo chí hiện đang làm mờ các phim hoạt hình CharlieHebdo như những người vẽ tranh biếm họa đã thấy trước. Câu này nói "Charlie Hebdo nên được che mặt" http://t.co/x857AJFa3F
3802	3	Hàng nghìn lượt tweet #JeSuisCharlie để ủng hộ #CharlieHebdo. http://t.co/GfdXTw6jgl
3803	3	Phim hoạt hình này của Robert Mankoff từ The New Yorker tháng 9 năm 2012. #CharlieHebdo http://t.co/pyQfnV42Su
3804	3	RAW VIDEO (HÌNH ẢNH CẢNH BÁO): Cuộc tấn công khủng bố vào trụ sở Charlie Hebdo Paris: https://t.co/QZo3WBXHfD qua @NomaNescio #ParisShooting
3805	3	Phản ứng của Salafi đối với các cuộc tấn công khủng bố ở Paris, Pháp: "Họ có cấm một kẻ ác không?" bởi @AbuKhadeejahSP http://t.co/QcFbpdNH2e
3806	3	Các cơ quan gián điệp và những người ủng hộ họ không lãng phí thời gian trong việc sử dụng các cuộc tấn công ở Paris để thúc đẩy thêm quyền hạn và tài nguyên của # mi5 http://t.co/C37d64tTYf
3807	3	RIP #CharlieHebdo nạn nhân khủng bố thánh chiến. Đây là lý do tại sao tôi đã tweet rằng điều quan trọng đối với người Hồi giáo là phải công khai * không * bị xúc phạm bởi phim hoạt hình
3808	3	RT @LucilleClerc: Phá vỡ một, ngàn sẽ tăng #CharlieHebdo #JeSuisCharlie #raiseyourpencilforfreedom http://t.co/j6eGzOB6lk
3809	3	Israel chia sẻ nỗi đau và sự tiếc thương của Pháp. #CharlieHebdo http://t.co/mjFnEkvajd
3810	3	#JeSuisCharlie được sử dụng trên toàn thế giới để thể hiện tình đoàn kết với các nạn nhân vụ xả súng #CharlieHebdo http://t.co/kp922GIn7c http://t.co/tiL6mF3MDf
3811	3	RT - Nếu bạn ủng hộ chiến binh # tự do này! #StopIslamists #FreedomOfSpeech #CharlieHebdo #RedNationRising http://t.co/4ThF7Zko4E
3812	3	Các trường công bị đóng cửa, Pháp nâng cảnh báo khủng bố lên mức cao nhất sau vụ tấn công tại #CharlieHebdo http://t.co/L98elfVNsf
3813	3	Một trong những tay súng bị cực đoan hóa bởi nỗi kinh hoàng tại Abu Ghraib. #jesuischarlie cc @RumsfeldOffice http://t.co/N6WPLFYa2n
3814	3	Tôi là một tín đồ Hồi giáo và tôi cực kỳ lên án các tay súng Pháp vì hành động man rợ và ngu ngốc của họ!  #JeSuisCharlie http://t.co/fgZixpykvG
3815	3	#CharlieHebdo: những gì chúng ta biết cho đến nay http://t.co/7GgpZ4tKlF http://t.co/yMGSiOnl3H
3816	3	Nếu đức tin của bạn không đủ mạnh để đương đầu với những lời châm biếm, thì nó sẽ không đủ mạnh để khiến bạn giết người. Dã man #CharlieHebdo
3817	3	Ở tuổi 87, họa sĩ hoạt hình Asterix Uderzo trở lại trên bảng vẽ #JeSuisCharlie qua @ NathalieANDREF2 http://t.co/6NGrvl8xXE
3818	3	Nếu những người theo đạo Thiên chúa cực đoan cánh hữu giết người ở Hoa Kỳ & amp; Châu Âu, bên trái khó có thể bị chảy máu về Christianophobia? #JeSuisCharlie
3819	3	Có lẽ đã đến lúc các xã hội tự do chuyển mã bài phát biểu trong khuôn viên trường vào thùng rác. #CharlieHebdo
3820	3	Đó là một suy nghĩ kinh hoàng rằng mọi người trong thế giới của chúng ta thích giết người hơn là cho phép theo chủ nghĩa sinh vật #CharlieHebdo http://t.co/DpLEYjEj7y
3821	3	Một số nhà thờ Hồi giáo ở Pháp bị cáo buộc bị tấn công sau vụ thảm sát #CharlieHebdo: http://t.co/nAXb9CjxPw http://t.co/N04rvxa6B4
3822	3	Một cảnh đẹp của tình đoàn kết với #CharlieHebdo. #ParisShooting http://t.co/m7zwrni4yz
3823	3	Sự hèn nhát thực sự: @nydailynews đã làm mờ ảnh imam khuôn mẫu trên bìa #CharlieHebdo, hình ảnh bên trái của người Do Thái Hasidic khuôn mẫu.
3824	3	Các nhà báo và cảnh sát là một trong những nạn nhân trong vụ tấn công #CharlieHebdo. http://t.co/yxuh5NfwsX http://t.co/M1foykMiNZ
3825	3	Khi một hệ tư tưởng dựa vào những kẻ châm biếm giết người, thì công chúng thừa nhận rằng họ yếu đuối, không an toàn & amp; thật là nực cười. #CharlieHebdo
3826	3	Ai đang sợ hãi? Phim hoạt hình Sify. #CharlieHebdo http://t.co/qN6WizQg2l
3827	3	Biên tập viên #CharlieHebdo không ngại: "Nếu [những kẻ cực đoan] không thích phim hoạt hình của chúng tôi, họ không cần phải mua" chúng. http://t.co/SOlqU6kJ7b
3828	3	Người dùng mạng xã hội thể hiện sự đoàn kết đối với #CharlieHebdo bằng thẻ bắt đầu bằng #JeSuisCharlie http://t.co/v0m1buPOMy http://t.co/mci5nwDlDQ
3829	3	Bức vẽ bi thảm, mạnh mẽ trên #CharlieHebdo của họa sĩ hoạt hình Canberra Times @davpope http://t.co/ny2St7OiBd
3830	3	CHỈ VÀO: Các quan chức báo cáo các nghi phạm trong vụ thảm sát ở Charlie Hebdo đã chết, các con tin được giải thoát http://t.co/2PckWLdDMv
3831	3	VIDEO: Tiếng súng và tiếng nổ nghe thấy tại xưởng in trong cuộc bao vây Dammartin-en-Goele http://t.co/RviRV0H3AV
3832	3	Các họa sĩ biếm họa đang ở tuyến đầu bảo vệ quyền tự do ngôn luận. Suy nghĩ của tôi là những nạn nhân của #CharlieHebdo, những người thân yêu của họ & amp; đồng nghiệp
3833	3	Chúng ta đã đạt đến đỉnh cao ngu ngốc http://t.co/8XQoZ05pgZ http://t.co/pP4b9Mbaoi
3834	3	Charlie Hebdo không chỉ ra Hồi giáo. Mục tiêu của nó là chính quyền, bất kể nguồn của nó. http://t.co/EyjpdOreZ4 qua @nytopinion
3835	3	Tiếng súng và tiếng nổ đã nghe thấy tại địa điểm bắt giữ con tin thứ hai của #Paris. Tường thuật trực tiếp từ @jimsciutto trên CNN http://t.co/HAhU3MDTUj
3836	3	Chúng tôi bắt đầu ở Paris với một khoảnh khắc im lặng cho những người thiệt mạng trong các cuộc tấn công #CharlieHebdo. http://t.co/KAZQB07OKy http://t.co/XDgW3uXmoF
3837	3	Có nhiều cách để tôn vinh #CharlieHebdo. Một là bãi bỏ mọi luật báng bổ ở Châu Âu #JeSuisCharlie
3838	3	Bảy phản ứng hoạt hình tuyệt vời về vụ giết người #CharlieHebdo: http://t.co/HY4RHFKiib http://t.co/il4P5MANAC
3839	3	Charlie Hebdo tiếp tục xuất bản sau cuộc tấn công http://t.co/6bMvM3wgkL http://t.co/dBBG4L40Kx
3840	3	Tuyệt vời: Số tiếp theo của #CharlieHebdo sẽ có 1 triệu bản chạy, tăng từ 30.000 bản phát hành.
3841	3	Đây là bức ảnh chụp #CharlieHebdo của một người Pakistan khác. Làm thế nào mà một đất nước lại sản sinh ra nhiều bộ óc lỗi lạc như vậy? http://t.co/hcB5kLz3Zd
3842	3	Trong thời điểm khó khăn này, Nhân dân Iran và phong trào kháng chiến của họ đã đứng về phía người dân Pháp và tang quyến #CharlieHebdo #Paris
3843	3	MỚI: Phản ứng của #Salafi đối với #Terrorist #ParisShooting # Pháp: "Họ có cấm một cái ác không?" Hãy trải rộng.  http://t.co/g9QlYdXlUR
3844	3	RT phim hoạt hình này và tôn vinh của bạn cho họ thấy bộ mặt thật của MUHAMMAD #CharlieHebdo #ParisShooting http://t.co/mRMCNxldpR
3845	3	Đặc biệt sâu sắc trong tuần này: Bill Hicks về ý nghĩa thực sự của tự do ngôn luận http://t.co/lvK3nQAzDn #CharlieHebdo http://t.co/5s808jTmxT
3846	3	Times Now đang chế nhạo Mani Shankar Iyer vì nhận xét 'phản ứng dữ dội' trên # CharlieHebdo.
3847	3	Vấn đề không phải là đạo Hồi. Vấn đề là bọn khốn nạn. Mọi tôn giáo đều có ‘em’. #JeSuisCharlie
3848	3	Cuộc tấn công vào Charlie Hebdo có khả năng cực đoan hóa tất cả các bên trong cuộc tranh luận về Hồi giáo và chủ nghĩa Hồi giáo. Đó là điều mà những kẻ khủng bố đang hướng tới.
3849	3	6 ngày sau vụ đánh bom năm 2011 của Charlie Hebdo, nó chạy hình ảnh một họa sĩ hoạt hình hôn một thánh chiến, với chú thích: Tình yêu mạnh hơn thù hận
3850	3	Những người Hồi giáo "cực đoan" đang thực sự tuân theo Kinh Qur'an. Những người Hồi giáo "ôn hòa" chỉ đơn thuần đứng nhìn.  #CharlieHebdo
3851	3	Tác phẩm rực rỡ của @ OwenJones84 về cách vụ xả súng ở Paris không dẫn đến chứng sợ Hồi giáo nhiều hơn: http://t.co/aPNqc9qTHI
3852	3	#Charlie Hebdo không chỉ là nhà báo, họ còn là những nhà hoạt động dũng cảm nhất ở #france. yêu tất cả các bạn
3853	3	Bình luận này được gửi cho BBC về các cuộc tấn công ở Paris và các thẻ bắt đầu bằng # đang diễn ra thật hoàn hảo. http://t.co/yO4JuMlBPp
3854	3	CHỈ VÀO: Hàng loạt vụ nổ, tiếng súng chớp nhoáng ở phía đông Paris gần địa điểm bắt giữ con tin thứ hai XEM TRỰC TIẾP: http://t.co/lejX2ubdV6
3855	3	Chúng tôi "là Charlie Hebdo" theo đúng nghĩa là chúng tôi yêu cầu Boko Haram mang các cô gái "của chúng tôi" trở lại. Bạn biết đấy, những cô gái mà chúng ta không còn nói đến nữa.
3856	3	Những người vẽ tranh biếm họa chống trả. #JeSuisCharlie http://t.co/vUByhnDcHw
3857	3	Thị trưởng Paris Anne Hidalgo kêu gọi tuần hành vào thứ Năm qua Quảng trường Cộng hòa của Paris sau cuộc tấn công #CharlieHebdo http://t.co/hnWeVCLDRy
3858	3	Các chiến binh thánh chiến đang nói gì về vụ tấn công chết người nhằm vào tạp chí Charlie Hebdo của Pháp http://t.co/52DsuKv9X4 http://t.co/peQ2pCpHvo
3859	3	Vụ xả súng @ "Charlie Hebdo", ở Pháp, là một thảm kịch kinh hoàng. Sự ngu dốt, hận thù và hèn nhát không có tôn giáo, không có lòng trung thành chính trị.
3860	3	Cập nhật: Đây là những gì chúng ta biết về các tay súng đằng sau vụ tấn công Charlie Hebdo http://t.co/armP730CmV http://t.co/OsrH20Cos8
3861	3	Tôi hy vọng một ngày nào đó sẽ không có ai xúc phạm Nhà tiên tri, không phải vì những lời đe dọa khủng bố mà vì ông ấy được mọi người kính trọng. #CharlieHebdo
3862	3	Các tay súng trong cuộc tấn công #CharlieHebdo "sẽ (bị) truy đuổi miễn là cần thiết", Tổng thống Pháp cho biết http://t.co/mnAeA7j7fY http://t.co/JxFvJhiazn
3863	3	Năm nay ở Paris, đám đông đã tấn công các giáo đường Do Thái, các giáo đường Do Thái đã nhiều lần bị bắn vào, đã có những vụ cưỡng hiếp chống người Do Thái, và bây giờ là con tin.
3864	3	17 nhà báo bị Israel thảm sát ở Gaza, 2014. Khi đó những người "tự do ngôn luận" này ở đâu? #CharlieHebdo http://t.co/0IKXmSLd6N
3865	3	Một ngày buồn cho Pháp, cho báo chí, cho tự do ngôn luận và những người tin rằng những kẻ tấn công giả vờ đại diện cho #CharlieHebdo
3866	3	RT @froomkin: # CharlieHebdo’s Charb: "Tôi thà chết đứng còn hơn sống quỳ" http://t.co/cGlB7C9tZ2 http://t.co/RjjZm3r6gb
3867	3	# CharlieHebdo-một tác phẩm châm biếm cơ hội bình đẳng trong truyền thống lớn của # Pháp. Truyền thống đó có thể tiếp tục dài lâu! #FreedomOfSpeech
3868	3	Và đây, nếu bạn chưa bão hòa #CharlieHebdo: http://t.co/CkGBxkIyfD
3869	3	Cây bút còn mạnh hơn cả thanh kiếm: 28 họa sĩ biếm họa trả tiền cho các nạn nhân của Charlie Hebdo: http://t.co/sSfQMaSviI http://t.co/0nOThrr8VX
3870	3	Đây http://t.co/yAKOt5aARE #JeSuisCharlie http://t.co/hUYhnDDBSf
3871	3	Một số con tin được nhìn thấy rời khỏi chợ kosher ở Paris sau cuộc đột kích của cảnh sát http://t.co/mavZxj17F7 http://t.co/arlafQgjK0
3872	3	Hỗ trợ #CharlieHebdo và cho những người Hồi giáo thấy chúng tôi sẽ không sợ hãi. Làm ơn retweet những phim hoạt hình #CharlieHebdo phản cảm nhất !! http://t.co/YtOm1GO99y
3873	3	Video: Biên tập viên của # CharlieHebdo nói với Al Jazeera tại sao họ là mục tiêu [2012] http://t.co/EJK2Em0M8R http://t.co/UK970UDPPz
3874	3	Charlie Hebdo: Người đăng tin Fox gợi ý màu da giúp xác định 'kẻ xấu điển hình' http://t.co/XvkeSMMXC4 http://t.co/zcQjFbUY6P
3875	3	Tiếng súng và vụ nổ tại xưởng in nơi có nghi phạm #CharlieHebdo. http://t.co/ATmBpjwW3b http://t.co/xjzsLbZD0s
3876	3	Cảnh sát bao vây một doanh nghiệp nơi hai nghi phạm trong vụ tấn công Charlie Hebdo có thể bị rào chắn http://t.co/pTzQlm1Mpy http://t.co/TaBppJpb4Q
3877	3	Cơn thịnh nộ chống lại vụ giết người của những người theo chủ nghĩa tự do và #CharlieHebdo Sống lâu và cuộc đấu tranh tiếp tục cho lẽ phải và sự cần thiết chỉ trích Hồi giáo.
3878	3	Cờ ở nửa cột ở Whitehall và Phố Downing #charliehebdo http://t.co/DLORjNyNsl
3879	3	#MaryamrajaviTôi xin gửi lời chia buồn tới gia đình các nạn nhân, Chính phủ Pháp và người dân trong vụ tấn công thảm khốc này #CharlieHebdo #Paris
3880	3	Những kẻ cực đoan sẽ được hưởng lợi từ sự leo thang, điều đó biện minh cho họ. Những người chỉ muốn cùng tồn tại bị ném xuống gầm xe buýt. #CharlieHebdo
